2ddb9a11-9ab5-4e11-a7a6-32f714c6f6f8,HAZARD,Santiago,Catedral,0,9,2,CI,4,1748997512000,,217265992,alert-11991489/2ddb9a11-9ab5-4e11-a7a6-32f714c6f6f8,false,262,0,4,,,,,false,,1,1,HAZARD_ON_ROAD_CONSTRUCTION,247853660
87780515-3a48-4b7e-bdab-71d1095101a2,JAM,Santiago,Diagonal Paraguay,0,5,0,CI,0,1748998551000,,164492836,alert-12124195/87780515-3a48-4b7e-bdab-71d1095101a2,false,69,,,,,,,false,,46,2,,284398242
aa55cbe1-8cc8-4334-aabe-162fd63a0680,POLICE,,Autopista Central,0,8,0,CI,0,1748998881000,,246044029,alert-12178716/aa55cbe1-8cc8-4334-aabe-162fd63a0680,true,356,0,2,Santiago,,,,false,,1,3,,294550391
da4bec07-6e06-4cc0-b371-1753f5a38e60,POLICE,Santiago,Av. Brasil,0,5,0,CI,3,1748998375000,,272896019,alert-12094473/da4bec07-6e06-4cc0-b371-1753f5a38e60,false,354,,,,,,LVALDESL1972,false,,1,2,,155731606
92bda815-be89-4072-94b8-9fe613e17622,POLICE,Santiago,Moneda,0,10,2,CI,3,1748996893000,,154130571,alert-12029829/92bda815-be89-4072-94b8-9fe613e17622,false,244,0,5,,,,JeanniesBong,false,,310,2,,154139481
ebbd622b-fce1-46b3-99ad-3f5822096061,CHIT_CHAT,Santiago,Beauchef,0,5,0,CI,2,1748998550000,,156469937,alert-12133676/ebbd622b-fce1-46b3-99ad-3f5822096061,false,358,,,,,,adrianlp10,false,,1,2,,156469939
7007a49d-3c39-40bd-a803-b760773c2528,JAM,Santiago,Diagonal Paraguay,0,6,0,CI,0,1748998309000,,226399020,alert-12099264/7007a49d-3c39-40bd-a803-b760773c2528,false,359,0,1,,,,,false,,1,2,JAM_HEAVY_TRAFFIC,201238979
7531dd1c-9095-4310-9a24-ca8a447a8ace,ROAD_CLOSED,Estación Central,Iquique,0,6,0,CI,5,1748732535000,,163408334,alert-260568692/7531dd1c-9095-4310-9a24-ca8a447a8ace,false,268,,,,,,kan0n1,false,,0,1,ROAD_CLOSED_EVENT,162344211
647e29d4-46d7-4c93-addf-056010039f82,POLICE,Santiago,Beauchef,0,10,3,CI,0,1748998008000,,156469937,alert-12051223/647e29d4-46d7-4c93-addf-056010039f82,false,358,0,7,,,,,false,,1,2,,156469939
cc3e4b7d-d417-4eb4-851a-05db0942d925,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,230283912,alert-1711931585/cc3e4b7d-d417-4eb4-851a-05db0942d925,false,253,0,496,,reporting-tool,Subsecretaria de Transportes_1745333368076,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,214840412
9b9e0b18-d585-4506-a9c6-10f98adab645,HAZARD,Estación Central,Santa Teresa,0,6,0,CI,0,1748994956000,,112296303,alert-11875823/9b9e0b18-d585-4506-a9c6-10f98adab645,false,357,0,1,,,,world_vyok4lio,false,,1,1,HAZARD_ON_ROAD_POT_HOLE,112418690
9b29a021-cc0f-4cbc-8e90-3f101c079817,CHIT_CHAT,Santiago,Morandé,0,5,0,CI,3,1748998235000,,153055714,alert-12046696/9b29a021-cc0f-4cbc-8e90-3f101c079817,false,352,,,,,,carletNinj,false,,343,1,,151551444
ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148144929,alert-1711312059/ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a,false,72,0,497,,reporting-tool,Subsecretaria de Transportes_1745332098978,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293648
